client_id,clnt_tenure_mnth,clnt_age,gendr,num_accts,bal,calls_6_mnth,logons_6_mnth,visitor_id,visit_id,process_step,date_time,variation
5255174,117.0,44.0,M,2.0,37666.03,2.0,5.0,446619764_70213027244,165194261_1397919533_952171,3,2017-04-12 11:40:53,0
5255917,84.0,23.5,U,2.0,47143.28,4.0,7.0,836029902_91291712530,592561614_55713412686_645809,4,2017-03-29 12:52:39,0
5256443,181.0,52.0,F,2.0,63319.02,1.0,4.0,893791635_60323981966,434702759_12465039882_624714,0,2017-04-14 13:16:24,0
5256566,79.0,19.5,U,2.0,31139.19,2.0,5.0,663547807_68005874950,742676929_18557817031_384421,4,2017-03-29 14:21:48,0
5256566,79.0,19.5,U,2.0,31139.19,2.0,5.0,663547807_68005874950,750239398_49601583280_482507,0,2017-04-02 08:14:12,0
5256648,93.0,36.5,U,2.0,84374.06,5.0,8.0,840348662_57082327302,899169304_52330193941_369014,4,2017-03-29 19:01:54,0
5258269,136.0,43.0,F,2.0,26170.96,2.0,5.0,861679031_65003403704,637419264_18122512549_206480,2,2017-04-06 15:53:03,0
5258328,84.0,73.0,U,2.0,125060.93,6.0,9.0,431647795_9763119243,555542573_23723499958_189993,0,2017-05-31 00:39:50,0
5258390,147.0,53.0,U,2.0,95496.77,5.0,8.0,585498650_47865229421,415077350_84346633316_628902,0,2017-05-17 18:22:34,0
5258581,67.0,37.5,F,2.0,109165.37,3.0,6.0,718384270_28872118673,919466773_59345461316_367622,4,2017-03-30 12:19:24,0
5259519,87.0,35.5,U,2.0,37652.11,0.0,3.0,759713217_72523166190,258894170_30054413205_622326,4,2017-04-17 16:28:40,0
5259609,103.0,57.0,U,2.0,74235.88,4.0,7.0,535097854_93778230006,828104666_24461543140_172401,4,2017-05-18 13:22:31,0
5260045,182.0,33.0,U,2.0,64300.26,6.0,9.0,722923539_92718771097,786613012_76680164544_8707,0,2017-04-08 17:05:13,0
5260532,289.0,62.0,F,2.0,51180.45,2.0,5.0,355639611_37312820207,116716605_27873129243_33336,0,2017-04-16 16:05:31,0
5260896,58.0,59.0,U,2.0,42324.97,0.0,3.0,652328865_82451944259,433898046_75114165421_384385,4,2017-06-14 14:05:08,0
5261313,38.0,64.0,U,2.0,33652.98,6.0,9.0,954687274_84014846519,612723119_84072687208_442402,0,2017-04-02 10:57:11,0
5261313,38.0,64.0,U,2.0,33652.98,6.0,9.0,224782373_19276356949,970641718_91254754815_331286,3,2017-04-23 13:07:46,0
5262910,107.0,61.5,M,2.0,37807.65,3.0,6.0,369034877_72648287444,15720713_66641437852_204869,4,2017-04-12 14:50:17,0
5263096,186.0,55.5,M,2.0,150471.53999999998,1.0,4.0,728487076_50747355284,194188552_12811382749_977999,4,2017-04-19 11:27:16,0
5264946,179.0,39.0,M,2.0,44754.33,1.0,4.0,898938071_91589571678,225038735_56064770718_327289,2,2017-04-12 20:43:59,0
5265291,190.0,35.5,M,2.0,137942.22999999998,5.0,8.0,136282507_12534549571,395880708_22188939171_839743,0,2017-04-16 13:47:52,0
5265291,190.0,35.5,M,2.0,137942.22999999998,5.0,8.0,136282507_12534549571,646821211_80500607705_457756,4,2017-04-12 18:09:00,0
5265495,253.0,50.5,M,2.0,124306.35,6.0,9.0,103550666_59047106419,82160661_74402791197_935290,4,2017-04-12 12:35:04,0
5266149,156.0,56.5,F,2.0,159326.26,0.0,3.0,178252739_29746400511,448091381_33868191570_322888,4,2017-04-03 09:28:55,0
5266951,162.0,67.5,M,2.0,102709.7,2.0,5.0,509406605_15112553241,460723986_26213012930_112710,0,2017-04-10 19:25:00,0
5266951,162.0,67.5,M,2.0,102709.7,2.0,5.0,509406605_15112553241,914947757_42121093078_951854,4,2017-04-17 20:39:12,0
5267691,74.0,27.0,U,2.0,40812.08,0.0,3.0,87128761_357748519,501692830_11233051282_47520,4,2017-05-13 19:19:13,0
5267769,178.0,69.0,F,2.0,158789.06,1.0,4.0,7563139_65139232806,680569240_45853150353_754594,0,2017-06-01 15:23:12,0
5268101,91.0,32.5,U,2.0,55314.0,3.0,6.0,505633806_8742589189,977212767_70534722773_540517,4,2017-04-02 16:35:50,0
5269098,66.0,32.5,U,2.0,96208.43,6.0,9.0,23728699_70574864151,417318656_47907234304_535420,1,2017-04-10 18:36:27,0
5269098,66.0,32.5,U,2.0,96208.43,6.0,9.0,23728699_70574864151,651561187_75097210955_206236,4,2017-04-05 17:34:09,0
5269385,157.0,31.5,F,2.0,40936.95,2.0,5.0,251713441_17682007685,177872643_29258517214_496202,4,2017-03-31 12:31:34,0
5269746,88.0,34.5,M,2.0,30304.97,0.0,3.0,241531822_62124427563,10043239_12589390657_342180,0,2017-05-01 19:45:14,0
5269746,88.0,34.5,M,2.0,30304.97,0.0,3.0,266398342_71243795772,482757875_64506859598_109110,4,2017-04-28 11:15:38,0
5269752,280.0,73.5,F,2.0,35601.55,0.0,3.0,897639675_35986976002,789573707_80147948277_505646,4,2017-03-29 14:13:43,0
5270469,89.0,46.0,F,2.0,63322.09,6.0,9.0,529924214_80329392166,410133905_2314184679_174323,0,2017-06-16 08:10:49,0
5270566,166.0,65.0,F,2.0,110817.81,2.0,5.0,613152171_73640310564,289185161_67290017258_560957,0,2017-04-09 18:45:15,0
5271129,175.0,38.5,M,2.0,91110.39,0.0,4.0,169215586_62038431007,944110395_34396857910_494430,4,2017-04-23 18:07:00,0
5272209,181.0,62.5,F,2.0,39192.9,1.0,4.0,734827104_43255664135,979123181_47185056640_501726,4,2017-04-12 17:40:08,0
5273168,177.0,69.0,F,2.0,64492.2,3.0,6.0,438199061_77504313658,59312372_23925948308_658378,4,2017-05-16 15:35:45,0
5273168,177.0,69.0,F,2.0,64492.2,3.0,6.0,438199061_77504313658,597364607_57317665104_919887,4,2017-06-17 16:16:58,0
5274015,68.0,28.0,U,2.0,156465.45,6.0,9.0,275617930_2749778637,35731906_83420301778_796664,2,2017-03-22 12:31:09,0
5274015,68.0,28.0,U,2.0,156465.45,6.0,9.0,152808657_5340856089,927279996_81262841367_978866,3,2017-04-05 11:28:33,0
5274681,75.0,24.0,U,2.0,47977.94,6.0,9.0,35758569_21446989821,980053106_85117207807_259106,0,2017-03-29 12:33:04,0
5274750,165.0,40.5,M,2.0,57409.88,0.0,3.0,975793264_42500066117,982964947_12770977047_140851,4,2017-04-13 20:42:38,0
5275476,120.0,49.5,F,2.0,83220.45999999999,1.0,4.0,137864267_5863514567,909683012_47371461301_54020,4,2017-03-31 15:11:58,0
5276044,71.0,50.0,U,2.0,34089.6,4.0,7.0,782354102_91043039659,859319231_92016150170_927207,3,2017-04-05 21:25:25,0
5276671,93.0,39.0,U,2.0,73665.88,5.0,8.0,814157177_38261108520,298106575_5189215837_552969,0,2017-06-08 16:02:34,0
5278154,71.0,62.0,M,2.0,172796.46000000002,6.0,9.0,550616456_16079170926,77642537_10905341719_168687,0,2017-04-12 11:14:50,0
5279217,246.0,60.5,F,2.0,89898.65,1.0,4.0,133312023_44664628929,490685372_56532710113_399952,0,2017-04-09 10:29:13,0
5279217,246.0,60.5,F,2.0,89898.65,1.0,4.0,133312023_44664628929,632187918_22053960945_467627,4,2017-04-08 17:43:38,0
5279330,83.0,30.5,U,2.0,52293.74,6.0,9.0,614829625_71410040094,428377995_37365271110_679987,4,2017-04-12 11:16:55,0
5279359,282.0,72.0,F,2.0,92571.68,6.0,9.0,66281437_77608340518,121328814_71398877892_195583,0,2017-04-10 18:45:40,0
5281064,187.0,67.5,F,2.0,29252.31,2.0,5.0,273425212_37995444384,67723809_82523728020_978062,4,2017-04-19 12:23:16,0
5282464,58.0,31.0,M,2.0,40842.81,1.0,4.0,932032251_14510920919,672680483_83408928135_496250,0,2017-04-13 15:48:46,0
5282553,259.0,50.0,F,2.0,58543.33,6.0,9.0,528719805_51696677667,367694434_51851053365_79250,0,2017-04-09 21:19:54,0
5282553,259.0,50.0,F,2.0,58543.33,6.0,9.0,497769547_40109919925,588904389_16165570985_286826,4,2017-06-03 13:36:57,0
5282553,259.0,50.0,F,2.0,58543.33,6.0,9.0,528719805_51696677667,620235143_263024245_125378,0,2017-04-14 12:44:18,0
5282553,259.0,50.0,F,2.0,58543.33,6.0,9.0,452314785_19966444858,772823958_46320611398_235866,0,2017-04-29 08:35:35,0
5282949,185.0,71.0,F,2.0,88443.2,2.0,5.0,847378067_8287432569,170203556_69422386371_668946,1,2017-03-22 15:53:27,0
5283474,105.0,68.0,F,2.0,232934.05,6.0,9.0,731400655_54042801316,889112778_19516255013_942196,1,2017-04-12 11:09:12,0
5283980,157.0,30.5,M,2.0,66645.01999999999,0.0,4.0,157999756_47110971598,486240445_95452836014_333647,4,2017-04-05 17:19:22,0
5284103,70.0,35.0,U,2.0,40177.75,0.0,4.0,95926693_18118879000,394433202_52826432180_838976,4,2017-06-04 16:52:27,0
5284364,72.0,45.0,U,2.0,49123.14,5.0,8.0,675078585_29399613021,232409300_53502207606_104346,0,2017-04-24 15:08:43,0
5285771,155.0,43.0,F,2.0,121275.86,2.0,5.0,885336211_45305309646,893911048_99527226785_207635,4,2017-06-16 21:17:33,0
5286123,65.0,37.0,U,2.0,68083.94,5.0,8.0,712069737_94967962001,262715498_34724086860_258248,0,2017-04-08 19:55:11,0
5286123,65.0,37.0,U,2.0,68083.94,5.0,8.0,712069737_94967962001,31247647_53332652785_139147,0,2017-04-05 22:17:46,0
5286123,65.0,37.0,U,2.0,68083.94,5.0,8.0,712069737_94967962001,979999452_43252590730_701746,0,2017-05-20 20:10:17,0
5286206,182.0,49.0,F,2.0,50640.42,2.0,5.0,311289983_58114034875,263191523_78624701072_601996,4,2017-06-13 11:36:31,0
5287195,173.0,53.5,F,2.0,124788.5,3.0,6.0,457732979_47513384294,799300742_55275975506_98249,4,2017-04-01 14:10:15,0
5287377,91.0,29.0,U,2.0,65945.7,3.0,6.0,968629927_5737523074,217155291_71940264973_512553,3,2017-04-05 11:14:08,0
5287377,91.0,29.0,U,2.0,65945.7,3.0,6.0,329645592_16088502744,850623058_97255624092_591908,4,2017-06-18 10:57:25,0
5287546,166.0,48.5,F,2.0,46213.2,0.0,3.0,220481526_72180404532,213223062_36502717807_243614,1,2017-04-10 21:01:39,0
5287546,166.0,48.5,F,2.0,46213.2,0.0,3.0,220481526_72180404532,813423652_74391838414_875262,4,2017-04-07 11:01:29,0
5288246,80.0,48.0,U,2.0,37996.32,0.0,3.0,844554565_37481161822,805525176_8098132944_653418,0,2017-04-11 18:53:56,0
5291077,174.0,29.5,F,2.0,67625.76,2.0,5.0,856695059_40424111058,68958189_79142115905_167775,4,2017-04-14 16:15:39,0
5291166,59.0,25.5,U,2.0,33092.13,3.0,6.0,140595098_3086325209,493378530_47013720020_448762,4,2017-04-04 20:59:26,0
5291423,83.0,28.5,U,2.0,27061.57,0.0,3.0,372183751_11652075004,50402179_38548432494_178913,4,2017-03-29 11:49:07,0
5293887,47.0,64.5,U,2.0,58086.31,1.0,4.0,86825587_40414278061,779171834_49218050162_638417,4,2017-04-02 10:40:33,0
5295191,124.0,53.0,F,2.0,54648.17999999999,5.0,8.0,452047693_35155326487,776829824_72441311638_102310,1,2017-04-21 12:47:01,0
5296140,72.0,66.5,M,2.0,51238.92,2.0,5.0,885432428_75674192576,344791789_41541737192_953256,4,2017-04-12 12:10:00,0
5297168,190.0,41.5,F,2.0,26040.89,1.0,4.0,704435434_46236463572,607322512_17700013068_637892,4,2017-04-14 09:52:57,0
5297874,114.0,30.0,M,2.0,42964.47,0.0,3.0,261124544_13806172192,966497652_623009261_754184,0,2017-04-08 22:50:31,0
5298248,191.0,62.5,F,2.0,136634.13,4.0,7.0,735961229_97830337293,216600937_17848626236_53961,4,2017-03-29 09:36:55,0
5298248,191.0,62.5,F,2.0,136634.13,4.0,7.0,735961229_97830337293,880779204_30311973113_726369,1,2017-04-02 14:54:01,0
5298822,60.0,32.5,U,2.0,50416.52,2.0,5.0,683708486_74421090539,741446085_56751814714_424204,4,2017-03-29 23:14:23,0
5299753,118.0,31.0,F,2.0,70457.78,2.0,5.0,900308224_5431399886,184089618_80969809739_561873,0,2017-05-03 23:42:02,0
5299753,118.0,31.0,F,2.0,70457.78,2.0,5.0,146091074_79961421900,505127981_24367963534_646333,2,2017-05-15 15:34:24,0
5300098,70.0,54.0,U,2.0,63508.88,2.0,5.0,326567181_3939187529,851734267_73138726036_837673,0,2017-05-11 07:49:28,0
5300098,70.0,54.0,U,2.0,63508.88,2.0,5.0,539208367_90561450000,986630163_86895261703_879033,0,2017-04-13 15:49:46,0
5300135,172.0,26.0,M,2.0,35179.09,2.0,5.0,657951414_16925463035,299348870_84131132934_417098,4,2017-06-10 15:42:13,0
5300806,239.0,37.5,M,2.0,28110.63,0.0,3.0,465160251_14874441162,332657257_84509572672_617237,4,2017-04-01 13:56:14,0
5301061,173.0,38.0,M,2.0,106799.08,6.0,9.0,65458848_95275868247,612108702_83468010899_851100,0,2017-06-15 10:17:29,0
5301524,70.0,51.5,U,2.0,26474.75,2.0,5.0,204254841_27575101541,792893517_46698112411_735791,4,2017-04-05 14:20:09,0
5301524,70.0,51.5,U,2.0,26474.75,2.0,5.0,204254841_27575101541,937554615_67011931449_246241,1,2017-04-07 12:26:35,0
5301827,115.0,46.0,M,2.0,27617.68,1.0,4.0,96135580_41378155067,746608692_59210919970_549177,0,2017-04-08 09:59:29,0
5303422,74.0,56.5,U,2.0,66280.41,1.0,4.0,698413814_46250008004,503888971_93885334557_794808,4,2017-03-30 09:56:17,0
5304104,70.0,55.5,F,2.0,51394.23,1.0,4.0,340967242_47402621199,510227750_57872232195_150475,4,2017-04-03 16:12:15,0
5305264,88.0,48.0,U,2.0,178771.63,4.0,7.0,427288930_50834857343,787072823_83400386469_329823,2,2017-03-29 22:37:29,0
5306046,166.0,31.5,M,2.0,103831.33,0.0,3.0,678683023_97660926853,127219285_50665742744_705968,4,2017-04-12 11:18:24,0
5306530,156.0,31.0,U,2.0,37782.67,5.0,8.0,894003365_95937034254,158603717_79726027300_222339,0,2017-04-28 09:49:06,0
5308409,110.0,49.5,F,2.0,40015.63,6.0,9.0,571250698_78783654082,453797851_7322946716_197095,4,2017-03-31 10:41:50,0
5308525,95.0,57.5,U,2.0,45332.35,0.0,3.0,307738433_82461024418,518247654_86910523787_437933,4,2017-03-31 12:27:32,0
5308678,234.0,41.0,M,2.0,42749.25,3.0,6.0,41013816_69091577566,809373697_90161808844_82068,0,2017-04-16 11:57:30,0
5308804,94.0,58.0,U,2.0,35865.85,6.0,9.0,994301182_91210463557,451490149_44232282607_20131,4,2017-05-07 10:42:38,0
5308892,83.0,68.0,U,2.0,52029.48,6.0,9.0,13437473_46567624403,376637676_74835828353_327641,4,2017-06-08 19:16:55,0
5310152,70.0,24.0,U,2.0,49499.56,3.0,6.0,973864262_45102021944,459791956_83390417037_639239,1,2017-04-11 16:31:04,0
5310152,70.0,24.0,U,2.0,49499.56,3.0,6.0,754261513_84166293521,559396354_69089595282_692770,0,2017-04-11 21:57:02,0
5311333,43.0,69.5,U,2.0,151063.95,2.0,6.0,313344142_60277750997,709880527_42064974017_542824,4,2017-04-19 14:48:33,0
5311714,193.0,37.5,U,2.0,124071.67,2.0,5.0,483536444_96338481529,197894416_27325590356_994144,0,2017-03-29 13:46:04,0
5311714,193.0,37.5,U,2.0,124071.67,2.0,5.0,652337660_69714466250,667869985_91490969625_992427,4,2017-03-29 12:16:40,0
5311714,193.0,37.5,U,2.0,124071.67,2.0,5.0,9604235_54020026756,874415566_44322459751_286504,0,2017-04-03 08:01:36,0
5311856,106.0,43.0,F,2.0,37085.31,1.0,4.0,625322213_46259189624,784304954_74878903130_13601,0,2017-04-06 17:17:47,0
5312309,63.0,18.0,U,2.0,26251.42,4.0,7.0,696720650_27247611553,150170804_71031308295_716508,0,2017-04-08 12:43:24,0
5312309,63.0,18.0,U,2.0,26251.42,4.0,7.0,696720650_27247611553,839087618_62866770140_798180,4,2017-05-01 11:41:14,0
5312586,158.0,52.5,M,2.0,34058.56,0.0,3.0,627258867_25115511640,663067193_25515172552_632802,4,2017-04-04 21:58:48,0
5313210,82.0,56.5,U,2.0,54515.51,6.0,9.0,400325493_41064367430,360248169_72984530604_104604,0,2017-04-07 12:47:46,0
5313210,82.0,56.5,U,2.0,54515.51,6.0,9.0,533481803_71492976203,566491375_20997709842_67357,4,2017-04-05 13:33:54,0
5314289,100.0,55.5,U,2.0,86339.86,6.0,9.0,865181971_23206677428,643782817_16689178926_598442,4,2017-04-17 08:43:48,0
5316407,177.0,49.5,M,2.0,53287.56,0.0,3.0,116056735_36082858973,223292992_26627199570_530524,4,2017-04-04 10:27:47,0
5316428,151.0,38.5,F,2.0,42621.01,2.0,5.0,680603023_17041583597,310282717_82239263322_536334,4,2017-04-19 13:32:27,0
5316892,179.0,71.5,F,2.0,39975.53,5.0,8.0,992638543_54803975244,702312819_26804986198_353003,4,2017-04-28 15:43:53,0
5316980,64.0,55.5,U,2.0,187854.23,0.0,3.0,931810194_98740849787,939644198_53926148404_328947,4,2017-04-02 17:09:07,0
5317123,86.0,53.5,U,2.0,119180.96,4.0,7.0,169407874_96238067068,635417636_87906853598_343034,4,2017-03-31 08:16:33,0
5317548,64.0,31.5,U,2.0,46574.13,3.0,6.0,748206074_16295987061,677007265_80571379685_79597,4,2017-03-30 13:22:31,0
5318185,250.0,83.0,M,2.0,90171.63,5.0,8.0,632110938_77944637354,84170547_99764603567_211879,1,2017-03-29 11:46:26,0
5318185,250.0,83.0,M,2.0,90171.63,5.0,8.0,632110938_77944637354,923328576_57729172508_340900,0,2017-04-02 14:31:02,0
5318283,178.0,41.0,M,2.0,31047.25,0.0,3.0,59256380_62107661192,234802000_64532287652_612399,4,2017-05-08 13:08:37,0
5318448,60.0,63.0,U,2.0,30548.09,2.0,5.0,349721678_69720120610,948378319_57005962068_433829,0,2017-04-19 11:35:04,0
5318633,96.0,57.0,F,2.0,226577.61,2.0,5.0,940586858_19518220883,119423392_97444334670_803996,0,2017-04-26 10:37:43,0
5319806,58.0,46.5,M,2.0,75910.6,6.0,9.0,778472454_10751754568,554918482_51864571525_503976,0,2017-04-03 08:59:06,0
5319806,58.0,46.5,M,2.0,75910.6,6.0,9.0,778472454_10751754568,688247387_83007603954_436205,0,2017-04-04 23:08:41,0
5319806,58.0,46.5,M,2.0,75910.6,6.0,9.0,778472454_10751754568,804427093_3430428170_891664,4,2017-03-29 14:27:11,0
5319951,81.0,26.5,U,2.0,46166.61,0.0,3.0,463599007_25200154668,793574353_38730821551_430143,4,2017-04-12 11:18:31,0
5321496,84.0,21.0,U,2.0,30321.69,4.0,7.0,762594876_88829219120,40191909_92220159243_732402,3,2017-03-29 12:03:29,0
5322577,115.0,36.5,M,2.0,63431.07,1.0,4.0,390898979_74225619367,650167377_93862648832_87833,4,2017-04-14 09:44:51,0
5322608,78.0,20.5,M,2.0,30974.73,2.0,5.0,514569217_69864933488,669788184_35052017097_150352,4,2017-04-12 12:43:01,0
5322875,70.0,24.0,F,2.0,49308.87,1.0,5.0,24315225_3317114694,451381099_667154459_169062,2,2017-04-14 19:32:22,0
5323656,260.0,45.5,M,2.0,24318.41,0.0,3.0,246010923_81384757124,983818276_74915435785_69279,4,2017-04-29 08:40:19,0
5324211,153.0,55.0,M,2.0,23883.87,1.0,4.0,8393993_17255069754,285512042_1660106515_424161,4,2017-06-16 09:42:03,0
5325969,112.0,34.5,F,2.0,83338.54000000001,6.0,9.0,785603863_72162338518,88376995_36618972282_711891,4,2017-04-22 17:26:08,0
5326530,152.0,54.5,F,2.0,167116.55,1.0,4.0,406776841_63919873252,843791808_38939017287_170994,0,2017-04-07 15:13:56,0
5328127,97.0,29.0,U,2.0,45235.59,6.0,9.0,639149149_89156903295,330604395_88384278830_903900,4,2017-06-16 08:13:34,0
5328209,177.0,50.5,M,2.0,32684.38,0.0,3.0,854739447_39654659240,291149958_72278220554_609703,2,2017-03-29 15:52:59,0
5328209,177.0,50.5,M,2.0,32684.38,0.0,3.0,854739447_39654659240,814496939_53079818267_446219,4,2017-03-29 15:57:22,0
5328442,158.0,66.0,M,2.0,130634.36,6.0,9.0,501957319_77137915117,376171652_43322507979_867112,1,2017-03-29 20:24:04,0
5328442,158.0,66.0,M,2.0,130634.36,6.0,9.0,721559664_72775021266,521061845_21040586656_400222,1,2017-03-31 22:20:59,0
5328813,189.0,49.0,M,2.0,50387.86,2.0,5.0,83395927_71127089756,247206274_42496230210_490128,0,2017-05-12 08:11:40,0
5329087,130.0,44.5,M,2.0,105713.21,6.0,9.0,480107647_59091166664,299385252_1591076607_594090,0,2017-04-03 09:19:10,0
5329087,130.0,44.5,M,2.0,105713.21,6.0,9.0,480107647_59091166664,319807392_43060832477_345160,4,2017-04-02 12:58:27,0
5329087,130.0,44.5,M,2.0,105713.21,6.0,9.0,480107647_59091166664,938887904_41016647545_752249,0,2017-05-31 09:22:33,0
5329164,193.0,66.5,F,2.0,65545.25,0.0,3.0,229961975_94441052546,119991097_18669689168_56147,4,2017-04-10 18:50:52,0
5330145,109.0,71.5,F,2.0,57963.67,6.0,9.0,555810885_75180472662,282482436_11610015917_181488,4,2017-04-06 13:27:17,0
5330195,188.0,45.0,M,2.0,178287.82,0.0,3.0,158273516_44916240878,238156076_91763372135_877237,0,2017-06-11 10:00:51,0
5330356,174.0,45.5,F,2.0,37395.02,0.0,3.0,776134633_2437163814,478886376_11492186946_609397,0,2017-03-29 19:07:36,0
5330356,174.0,45.5,F,2.0,37395.02,0.0,3.0,776134633_2437163814,853499152_60038829137_389131,0,2017-03-29 19:04:56,0
5330523,165.0,52.0,M,2.0,35903.03,6.0,9.0,573868798_1929309562,188430161_46234476950_17428,4,2017-05-12 18:53:50,0
5330523,165.0,52.0,M,2.0,35903.03,6.0,9.0,884611523_96880057996,345952736_29853331000_200174,0,2017-04-12 11:57:52,0
5330825,172.0,31.5,M,2.0,23851.71,6.0,9.0,780895105_53019977011,686951829_83466131790_454841,0,2017-04-12 17:40:54,0
5330825,172.0,31.5,M,2.0,23851.71,6.0,9.0,31141097_91300328437,790947805_27454164827_793062,4,2017-04-19 13:06:12,0
5332058,95.0,35.0,U,2.0,136278.03999999998,6.0,9.0,207312145_57258314700,71450270_47307435225_944870,0,2017-04-08 19:04:50,0
5332141,236.0,44.5,F,2.0,77049.14,4.0,7.0,481825546_85480662243,583085087_21990283945_61501,1,2017-04-11 20:45:23,0
5332141,236.0,44.5,F,2.0,77049.14,4.0,7.0,481825546_85480662243,840258546_99610179637_199451,4,2017-04-10 18:44:31,0
5334349,142.0,60.5,M,2.0,33134.16,2.0,5.0,763890842_6469641645,355152270_15285337261_189657,4,2017-03-29 11:26:15,0
5336150,58.0,37.0,U,2.0,56511.78999999999,0.0,3.0,503210079_31978480022,543467322_44670849247_128742,0,2017-04-07 08:39:49,0
5336156,79.0,35.0,U,2.0,82528.0,3.0,6.0,871515836_62090459837,486707096_52790099115_331246,4,2017-06-20 10:44:07,0
5336960,275.0,28.0,M,2.0,24574.04,0.0,3.0,714878223_30089183424,324466338_17497848610_973824,4,2017-06-04 14:12:08,0
5337525,106.0,70.0,F,2.0,36330.36,2.0,5.0,733433610_69357544434,151762314_60941164476_340353,1,2017-06-10 14:51:28,0
5337567,75.0,57.5,U,2.0,77360.29000000001,6.0,9.0,947001024_67899117167,181431507_14709218791_929710,4,2017-05-22 00:12:07,0
5337567,75.0,57.5,U,2.0,77360.29000000001,6.0,9.0,947001024_67899117167,199683707_78790583378_964423,4,2017-04-05 21:17:33,0
5337567,75.0,57.5,U,2.0,77360.29000000001,6.0,9.0,947001024_67899117167,285499107_60896896989_493961,4,2017-05-15 19:44:19,0
5338170,203.0,39.0,F,2.0,47783.45,0.0,3.0,148525206_52675357942,234444479_13075611832_252761,4,2017-05-24 22:56:03,0
5339414,238.0,45.0,M,2.0,117760.75,4.0,7.0,989794292_30358857957,259827503_95646465222_373731,0,2017-03-31 14:39:56,0
5339414,238.0,45.0,M,2.0,117760.75,4.0,7.0,350569993_1006513068,48773558_45276818760_774232,4,2017-05-13 13:08:34,0
5339816,238.0,30.0,M,2.0,26006.41,0.0,3.0,110930055_68156626872,52266616_66547590557_833783,0,2017-04-08 19:32:43,0
5339990,267.0,73.5,F,2.0,211506.74,1.0,4.0,442533531_84289317920,564611349_58782142615_866450,4,2017-04-09 18:55:02,0
5340728,90.0,31.5,U,2.0,38727.82,1.0,4.0,162243198_53282676020,340960427_35659711746_743823,4,2017-04-19 12:43:52,0
5341221,56.0,53.5,U,2.0,25409.82,6.0,9.0,153229125_58793601316,251934658_74960093651_635543,4,2017-03-29 15:50:41,0
5341464,277.0,18.0,M,2.0,26909.47,1.0,4.0,918900562_9801434067,216832196_61307395757_45405,1,2017-03-29 11:52:11,0
5342133,252.0,66.0,M,2.0,173971.65999999997,4.0,7.0,968500151_38532357577,221351853_15364110345_460327,1,2017-05-10 14:04:34,0
5342133,252.0,66.0,M,2.0,173971.65999999997,4.0,7.0,968500151_38532357577,387131038_14422839718_133073,0,2017-06-08 22:30:50,0
5342133,252.0,66.0,M,2.0,173971.65999999997,4.0,7.0,968500151_38532357577,501904819_34975843116_57951,0,2017-04-12 12:31:16,0
5342345,253.0,55.5,F,2.0,29384.39,0.0,3.0,230401358_41576482621,495620841_27128728579_101232,1,2017-04-07 08:08:06,0
5342345,253.0,55.5,F,2.0,29384.39,0.0,3.0,230401358_41576482621,779045902_34230218965_905575,4,2017-04-05 21:39:33,0
5342378,222.0,53.0,M,2.0,36518.88,4.0,8.0,774627297_71649256474,235254540_65455622412_616522,3,2017-04-05 22:28:53,0
